band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked,score
14,2026-07-20,6,N9NIC,EN55,45.979,-89.542,WW6D,CM88,38.438,-122.708,2834.133205507949,0,,False,53.37409347571749
14,2026-07-20,6,WB2TKP,FN20,40.479,-75.042,KD2LZI,FN22,42.812,-74.208,268.5101406124785,0,,False,20.058016191530555
14,2026-07-20,6,KC9EOP,EN54,44.146,-88.458,EU1ZVV,KO33,53.729,27.875,7570.788935301188,0,,False,26.989642556215166
14,2026-07-20,6,BX3AA,PL05,25.479,120.958,K5VW,DM72,32.854,-104.458,11941.7768988015,0,,False,23.113741617775275
14,2026-07-20,6,ZS5SAM,KF06,-33.896,20.708,N4JJS,FM05,35.562,-78.708,12873.401619625862,0,,False,5.380968773612125
14,2026-07-20,6,M1DQK,IB80,-79.521,-3.042,W7WKR-2,CN98,48.354,-120.708,15819.869945335033,0,,False,0.16211547257936187
14,2026-07-20,6,KA8SAF,FN20,40.479,-75.042,W4FG,EM78,38.896,-84.625,838.2256456012882,0,,False,28.25953717815138
14,2026-07-20,6,KG4LHC,EM85,35.938,-83.208,VK3CMZ,QF13,-36.979,143.958,15839.285241065389,0,,False,1.6435949635048024
14,2026-07-20,6,N4SRN,FM26,36.896,-75.958,HB9TCS,JN36,46.938,7.458,6662.534612650321,0,,False,22.117440420474132
14,2026-07-20,6,GJ8PVL,IN89,49.229,-2.042,7L4IOU9,PM95,35.729,139.875,9848.451313980482,0,,False,49.931889464683444
14,2026-07-20,6,ON4WS,JO20,50.479,4.958,WI0K,DM79,39.771,-104.708,7872.570687719492,0,,False,12.245346180417728
14,2026-07-20,6,VA7BBG,CO65,55.438,-127.708,WA5DJJ,DM62,32.312,-106.708,3046.976185784963,0,,False,54.2796273087803
14,2026-07-20,6,K7FZO,CN97,47.479,-121.708,FR5DN,LG78,-21.229,55.375,17084.48360019984,0,,False,6.170896236753802
14,2026-07-20,6,N5WNE,DM59,39.062,-108.625,HB9AK,JN36,46.896,7.292,8540.816893201456,0,,False,10.206385574814862
14,2026-07-20,6,VE6ATS,DO33,53.396,-113.792,SWL-SP-ORO,KO01,51.312,20.958,7632.510328689409,0,,False,19.58406555381557
14,2026-07-20,6,VK4TMT,QG62,-27.521,152.958,AC0G,EM38,38.938,-92.125,13957.47213411312,0,,False,2.146206377311798
14,2026-07-20,6,VE4KRK,EN19,49.854,-97.458,KN4TGQ,EL96,26.146,-80.375,3015.3579611046957,0,,False,51.794866149412535
14,2026-07-20,6,WB9UOM,EM79,39.479,-85.042,G0KTN,IO81,51.354,-2.375,6235.365858521836,0,,False,21.133655733454688
14,2026-07-20,6,M0SAS,IO82,52.479,-3.042,SWL-JO20IT,JO20,50.812,4.708,565.6195660229448,0,,False,64.8648505892884
14,2026-07-20,6,F/PE0FKO,JN13,43.938,2.708,YL3LJ,KO26,56.729,25.458,2133.5103320787757,0,,False,93.50205066142554
14,2026-07-20,6,WD4LHT,EL89,29.646,-82.375,WA5SON,EM20,30.062,-95.792,1294.0078330844894,0,,False,34.46242233383359
14,2026-07-20,6,K7MAP,DM41,31.979,-110.792,PA3FNT/SDR,JO22,52.729,5.792,8779.435733664583,0,,False,9.0927680400919
14,2026-07-20,6,PE1HUD,JO32,52.146,6.208,KL5E,AP92,62.896,-160.042,7166.539738858849,0,,False,15.136993635251116
14,2026-07-20,6,ZS6MRK,KG44,-25.688,28.292,PD2BAS,JO22,52.229,5.125,8952.670881005668,0,,False,46.469543490403844
14,2026-07-20,6,VA3XUU,FN03,43.479,-79.042,G0KTN,IO81,51.354,-2.375,5567.011802295075,0,,False,31.004671932811785
14,2026-07-20,6,NJ9Y,EN52,42.146,-88.125,OZ1BHI,JO65,55.688,12.375,6831.763191372428,0,,False,23.801657549441007
14,2026-07-20,6,MM6VTS,IO87,57.521,-2.042,LX1LC,JN39,49.646,6.375,1035.3552487217398,0,,False,73.53392157267601
14,2026-07-20,6,HB9FXK,JN37,47.188,7.625,N7QXB,DN40,40.688,-111.792,8560.705279450542,0,,False,10.211129642672683
14,2026-07-20,6,VE6DAI,DO33,53.479,-113.042,VA3ROM-1,EN58,48.438,-89.208,1751.1626359374354,0,,False,48.22008395012215
14,2026-07-20,6,IK3OTW,JN66,46.104,12.042,VA3MCT,FN03,43.854,-79.375,6767.769627027673,0,,False,24.108442868525522
14,2026-07-20,6,DG1GMY,JN48,48.771,8.208,VK4TMZ,QG62,-27.312,152.958,16169.637944143127,0,,False,49.98206623454588
14,2026-07-20,6,DH9MAN,JN68,48.938,12.708,M0XDC,JO01,51.688,0.292,931.7678900936836,0,,False,72.68344503670228
14,2026-07-20,6,N6DNU,CN80,40.479,-123.042,KM4MZA,EM78,38.188,-84.625,3287.8154775797725,0,,False,50.45845001928666
14,2026-07-20,6,M5ADQ,JO02,52.479,0.958,IW0RQJ,JN63,43.021,12.625,1362.873952801187,0,,False,80.40729613181672
14,2026-07-20,6,N4DPH,EM64,34.479,-87.042,HB9FZG,JN37,47.521,7.625,7577.637417000061,0,,False,15.214026839248703
14,2026-07-20,6,DL0T,JN58,48.479,10.958,LY3FF-11,KO25,55.021,24.625,1185.8111467831177,0,,False,79.32297179062235
14,2026-07-20,6,0V3FRL,FC42,-67.521,-71.042,DB0SLK,JO51,51.979,11.625,14928.626347110658,0,,False,3.8205069227429114
14,2026-07-20,6,1Y7RLQ,IJ08,8.479,-19.042,7L4IOU3,PM95,35.729,139.875,14625.93042024396,0,,False,49.94427424603413
14,2026-07-20,6,SP2JGY,JO94,54.188,18.042,PA2JH,JO22,52.438,5.958,824.8947094839642,0,,False,71.9694078572897
14,2026-07-20,6,SM2OTU,KP16,66.729,23.208,VY0ERC,ER60,80.062,-86.375,3126.172762421287,0,,False,88.39672738038288
14,2026-07-20,6,KS4VA,LM51,31.479,50.958,PD3RFR,JO22,52.146,5.042,4344.1375360823295,0,,False,81.75940873227778
14,2026-07-20,6,GM0DHD,IO85,55.938,-3.458,DL2RXE,JO62,52.021,13.042,1159.978116382304,0,,False,76.48212103073955
14,2026-07-20,6,BV6YA,PL03,23.479,120.958,K5KHK,FN13,43.104,-77.708,12368.781235063883,0,,False,13.894682718522564
14,2026-07-20,6,VK2OP,QF69,-30.521,152.958,KA4PKB/0,EN41,41.229,-91.125,14250.887065544115,0,,False,2.0250066445407375
14,2026-07-20,6,G0KTN,IO81,51.354,-2.375,VK7PLT,QE37,-42.854,147.375,17560.19503933604,0,,False,49.9541729270004
14,2026-07-20,6,KJ6ST,CM97,37.479,-121.042,KI4FBL,EM88,38.438,-82.708,3338.087170616375,0,,False,49.67352267510605
14,2026-07-20,6,KG6VGL,CM99,39.479,-121.042,HB9GZW,JN47,47.396,8.125,9125.657050316944,0,,False,8.308048077421908
14,2026-07-20,6,PA0PPW,JO21,51.479,4.958,KD2FFR,FM29,39.979,-74.125,5962.829498952547,0,,False,29.401444348603583
14,2026-07-20,6,GJ8PVL,IN89,49.229,-2.042,VE6JY,DO33,53.729,-112.792,6863.534690129166,0,,False,15.957157022334334
14,2026-07-20,6,QA4VGA,NP97,67.479,98.958,KC2G,FN21,41.021,-74.125,7936.301774951042,0,,False,47.447859700351245
14,2026-07-20,6,WX9Z,EM78,38.312,-85.792,I0UVN,JN61,41.479,13.125,7935.703303124225,0,,False,16.270680516350325
14,2026-07-20,6,IU1RUT,JK78,18.479,14.958,PA1APW,JO22,52.104,4.458,3849.7189773346367,0,,False,87.08556376879127
14,2026-07-20,6,WA7EWC,DM69,39.479,-107.292,7L4IOU2,PM95,35.729,139.875,9188.976627797394,0,,False,20.589848526914402
14,2026-07-20,6,M8GWF,IO81,51.479,-3.042,PD3RFR,JO22,52.146,5.042,560.3596609765542,0,,False,64.8431246520404
14,2026-07-20,6,QZ4RTW,EN00,40.479,-99.042,DC1UL,JO41,51.896,8.958,7621.805899104465,0,,False,15.589668617007286
14,2026-07-20,6,VK3OY,QF22,-37.521,144.958,PA0SLT/5,JO33,53.271,6.875,16373.98308492334,0,,False,49.97183433683408
14,2026-07-20,6,ON7OP,JO20,50.396,4.458,AC0G/ND,EN16,46.896,-96.792,6835.663933935827,0,,False,18.777946031460978
14,2026-07-20,6,VK3TFH,QF11,-38.396,142.208,KJ6MKI,CM88,38.354,-122.792,12902.825850025689,0,,False,9.42193289906542
14,2026-07-20,6,PD0PF,JO22,52.271,4.542,KD9NYE,EN50,40.729,-89.625,6800.710350574436,0,,False,19.31240041152792
14,2026-07-20,6,KB3PKF,FN20,40.479,-75.042,KP4MD,CM98,38.688,-121.292,3922.797000429591,0,,False,42.47546504060763
14,2026-07-20,6,KB4W,EM96,36.479,-81.042,DG7LAN,JO43,53.688,9.625,6864.763257585312,0,,False,22.35468937465112
14,2026-07-20,6,S79KW,LI75,-4.604,55.458,DM1AC,JO30,50.896,6.708,7714.225117294422,0,,False,49.88581468990686
14,2026-07-20,6,K2INL,KI91,-8.521,38.958,AF7KR,DM45,35.271,-111.708,15804.60369145977,0,,False,4.889291444128605
14,2026-07-20,6,KF0SCE,EN42,42.479,-91.042,G4MEM/K,IO94,54.021,-1.542,6295.226791492304,0,,False,21.365987946680686
14,2026-07-20,6,SM4JST,JO79,59.479,14.958,VE3GXD,FN24,44.479,-75.042,5879.333825510298,0,,False,37.56187102257698
14,2026-07-20,6,KM4BL,EL96,26.479,-81.042,FSWL117,JN05,45.146,0.958,7358.34192784741,0,,False,12.391994012864819
14,2026-07-20,6,WA6HEW,EM11,31.479,-97.042,KK4GKF,CN87,47.771,-122.292,2798.329886483132,0,,False,52.82194804155863
14,2026-07-20,6,SK7CY,JO66,56.104,12.708,VK7JJ,QE38,-41.271,146.958,16361.269755496774,0,,False,49.97484743691382
14,2026-07-20,6,K2RMA,EM95,35.729,-81.792,HB9TCS,JN36,46.938,7.458,7148.132547083715,0,,False,17.91965517666628
14,2026-07-20,6,DB2OM,JO52,52.021,10.125,IZ6198SWL,JN61,41.688,13.792,1181.9285538513109,0,,False,78.33700707868697
14,2026-07-20,6,QA4VGB,NQ14,74.479,82.958,VK4GMI,QG62,-27.188,152.958,12345.85534530469,0,,False,49.857566482029114
14,2026-07-20,6,KM7MH,DN17,47.479,-117.042,WT8P,CN87,47.562,-122.042,375.512791407326,0,,False,24.504887165967126
14,2026-07-20,6,PA2PGU,JO32,52.479,6.958,VK4EMM,QG62,-27.271,152.958,16046.87589599772,0,,False,49.984603057987115
14,2026-07-20,6,SP3HVZ,JO82,52.229,16.375,DC7TO,JO62,52.438,13.375,205.14707056129643,0,,False,62.5601959244648
14,2026-07-20,6,FQ7/LQ0BRU,JN39,49.562,6.875,VK3CMZ,QF13,-36.979,143.958,16329.556851549629,0,,False,49.96688001174354
14,2026-07-20,6,AA1QR,FN43,43.188,-71.792,DC1SAF,JN48,48.521,8.958,5984.117929529199,0,,False,31.551081509925318
14,2026-07-20,6,WW0WWV,DN70,40.688,-104.958,KF8EEZ/0,EM79,39.729,-84.208,1761.2066699488564,0,,False,43.92883746272323
14,2026-07-20,6,KF7RCM,DM43,33.479,-111.042,M0PWX,JO01,51.396,0.708,8474.958151343719,0,,False,8.305502807433198
14,2026-07-20,6,G0ELM,IO83,53.479,-3.042,W7WKR-1,CN97,47.479,-121.042,7361.582909814492,0,,False,12.266392675064932
14,2026-07-20,6,KG6VGL,CM99,39.479,-121.042,KR4DBJ,EM56,36.354,-88.875,2827.9539284817256,0,,False,52.230390882156556
14,2026-07-20,6,KC7PBF,CN85,45.562,-122.875,DC4HP-1,JO43,53.062,8.875,8129.502234068807,0,,False,12.116025146578245
14,2026-07-20,6,ZS5SAM,KF06,-33.896,20.708,VA3MCT,FN03,43.854,-79.375,13278.62544569052,0,,False,6.065182435800029
14,2026-07-20,6,KB3PKF,FN20,40.479,-75.042,G2YT,IO91,51.896,-0.208,5635.570087197699,0,,False,31.20363906051952
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,KG5VWO,EM40,30.312,-90.792,8589.555300801765,0,,False,13.551515530149654
14,2026-07-20,6,GM0DHD,IO85,55.938,-3.458,DC1UL,JO41,51.896,8.958,927.1693592351032,0,,False,71.7704883213497
14,2026-07-20,6,GI4LGP,IO74,54.604,-5.875,CR7CDF,IM58,38.521,-8.875,1802.5757346675373,0,,False,82.05598287441497
14,2026-07-20,6,N4CEI,DM13,33.021,-117.042,KK1D,FN31,41.354,-72.208,4031.4519102447184,0,,False,40.19115128767881
14,2026-07-20,6,OH3HE,KP32,62.479,26.958,KG6NFJ,EM79,39.646,-84.125,7120.13279128778,0,,False,30.45383517211245
14,2026-07-20,6,DK9LO,JO54,54.312,10.208,VK5WA/2,QG50,-29.771,151.125,15876.78538205235,0,,False,49.98453805576496
14,2026-07-20,6,SA7CND,JO76,56.979,14.875,W7GAJ,DM37,37.021,-113.625,8502.791879244736,0,,False,13.373684341048756
14,2026-07-20,6,K1CSF,FN34,44.646,-72.542,KI5MQY,EM13,33.021,-96.625,2439.8534620513965,0,,False,51.3840053123381
14,2026-07-20,6,VA2RJ,FN35,45.479,-73.042,M0UNI,IO82,52.938,-2.542,4977.49085133578,0,,False,42.848806684268745
14,2026-07-20,6,1Y7RLQ,IJ08,8.479,-19.042,OZ9QV,JO65,55.646,12.208,5916.674319536131,0,,False,48.183932203968006
14,2026-07-20,6,DP0GVN,IB59,-70.646,-8.292,N7QXB,DN40,40.688,-111.792,14717.541155825047,0,,False,0.19520346851500076
14,2026-07-20,6,W1TKO,FN42,42.479,-71.042,W3USR-1,FN21,41.396,-75.625,397.68965555563074,0,,False,22.219281188177842
14,2026-07-20,6,PD0PF,JO22,52.271,4.542,DA1RGG,JO31,51.479,6.958,187.7741941670788,0,,False,60.530721867175295
14,2026-07-20,6,G0TCD,IO91,51.979,-0.208,SQ6XL,JO80,50.646,16.708,1182.3128781475098,0,,False,77.6251855058574
14,2026-07-20,6,K7FZO,CN97,47.479,-121.708,VO1CBL,GN37,47.562,-53.542,4945.423946372161,0,,False,27.47784716861061
14,2026-07-20,6,N8LWF,EM89,39.479,-83.042,K3DFD,FN20,40.062,-75.042,686.5577211053123,0,,False,25.71099871082567
14,2026-07-20,6,W4VNA,EM84,34.104,-83.958,ES2RR,KO29,59.271,24.625,7748.908004190508,0,,False,25.73773024114953
14,2026-07-20,6,KC1ETT,FN43,43.312,-70.542,VK7JJ,QE38,-41.271,146.958,16948.172004506338,0,,False,0.8890897963653033
14,2026-07-20,6,WA6HEW,EM11,31.479,-97.042,W1XP,FN42,42.604,-71.542,2564.7472225253578,0,,False,51.65486135935985
14,2026-07-20,6,9D1G,LL69,29.479,52.958,VK2DAY,QF56,-33.521,150.958,12441.190667355297,0,,False,49.89006799538604
14,2026-07-20,6,PD0PF,JO22,52.271,4.542,VE3PRO,EN93,43.438,-81.375,6101.175053058934,0,,False,27.119835680239223
14,2026-07-20,6,K7TR,CN88,48.104,-122.125,DL6OW-MH,JO31,51.438,6.875,7931.831416542387,0,,False,12.375339144038888
14,2026-07-20,6,Q04AAA,BG05,-24.521,-159.042,56IGJF,FN42,42.146,-71.625,11604.815982821066,0,,False,0.209163405750288
14,2026-07-20,6,N9NIC,EN55,45.979,-89.542,PA0SLT/4,JO33,53.271,6.875,6449.600417547147,0,,False,24.133776958508886
14,2026-07-20,6,M7EMN,IO81,51.479,-3.042,SA5JBN,JO89,59.938,16.958,1556.4470130426714,0,,False,83.97762299583195
14,2026-07-20,6,GI3VAF,IO74,54.646,-5.625,G4AHG,IO81,51.438,-2.792,403.7966014271995,0,,False,60.70952145764809
14,2026-07-20,6,WA7EWC,DM69,39.479,-107.292,N3AGE-0,FN30,40.938,-73.375,2866.709335665427,0,,False,52.642413465355034
14,2026-07-20,6,DL8BB,JO41,51.521,9.792,SA2KLM,KP05,65.312,21.542,1672.8390598347432,0,,False,87.29532998914273
14,2026-07-20,6,W4SSC,FM18,38.938,-77.375,VK3KHZ,QF22,-37.771,145.292,16326.697437569284,0,,False,1.2593326981420814
14,2026-07-20,6,743KLQ,PA40,-89.521,128.958,VY0ERC,ER60,80.062,-86.375,18953.04099870583,0,,False,3.1215057232987635
14,2026-07-20,6,SL2NB,KP05,65.771,21.708,VE3OWV,FN15,45.438,-76.208,5827.202884187278,0,,False,41.97821626314686
14,2026-07-20,6,KC9EOP,EN54,44.146,-88.458,KF8ETQ,EN82,42.521,-82.958,480.0125491679093,0,,False,23.021664443207477
14,2026-07-20,6,OZ0AJ,JO45,55.479,8.958,AA0O,EL87,27.688,-82.708,7604.874253080792,0,,False,17.358002729166135
14,2026-07-20,6,N1GBE,FN31,41.479,-73.042,DG1NDE,JO50,50.312,11.292,6244.264859149083,0,,False,29.79162232426795
14,2026-07-20,6,BG7TRX,OL32,22.479,106.958,HB9RYZ,JN47,47.021,8.542,8805.684166328974,0,,False,49.99254000002065
14,2026-07-20,6,WA2I,FN20,40.979,-74.375,KQ4DTX,EM78,38.104,-84.542,927.882022235204,0,,False,29.832049681637024
14,2026-07-20,6,VA2OV,FN35,45.479,-73.042,CT1EDG,IM58,38.729,-9.375,5167.400049494802,0,,False,32.67494444438578
14,2026-07-20,6,KB3PKF,FN20,40.479,-75.042,VK3CMZ,QF13,-36.979,143.958,16637.342694533116,0,,False,1.2705277437690734
14,2026-07-20,6,DA2WGY,FO94,54.479,-61.042,WO2S,FM05,35.896,-78.708,2471.948784083284,0,,False,55.114897297211876
14,2026-07-20,6,NJ6Z,KO14,54.479,22.958,W4BXA,EM74,34.229,-84.208,7958.898028269792,0,,False,23.297670395221033
14,2026-07-20,6,G7GYP,IO82,52.021,-2.042,7L4IOU3,PM95,35.729,139.875,9579.818456989156,0,,False,49.929674107379505
14,2026-07-20,6,IK6ZEW,JN72,42.438,14.208,K1TE,FN41,41.479,-71.042,6725.040174953722,0,,False,26.292175878379147
14,2026-07-20,6,VK3TFH,QF11,-38.396,142.208,OH6BG,KP03,63.021,21.375,15274.781312766483,0,,False,49.98509148440902
14,2026-07-20,6,Q83KWZ,QH43,-16.521,148.958,DK1BL/2,JO31,51.312,6.458,14924.45630187205,0,,False,49.98765897305875
14,2026-07-20,6,GM8HHC,IO85,55.938,-3.208,DL1BAJ,JO43,53.646,8.042,763.883470560503,0,,False,68.85119690499735
14,2026-07-20,6,EI8KG,IO63,53.188,-6.125,KD2LZI,FN22,42.812,-74.208,4994.284461352952,0,,False,40.191852765413174
14,2026-07-20,6,K6SGW,CM87,37.354,-122.042,HA5GB,JN97,47.021,18.125,9830.71332316139,0,,False,9.118791152260686
14,2026-07-20,6,VK6XT,OF77,-32.062,115.958,IW0RQH,JN62,42.938,12.708,13371.469149786371,0,,False,49.927997581450235
14,2026-07-20,6,K6MCS,CM98,38.688,-121.375,G8ORM,IO93,53.854,-1.792,8216.309560167958,0,,False,8.665054274371748
14,2026-07-20,6,VK6KLI,OF77,-32.062,115.958,DN9DSF,JN59,49.854,11.042,13690.499685467175,0,,False,49.9375619068029
14,2026-07-20,6,DG8GAD,JN48,48.479,8.958,KD6MXY,DN42,42.479,-111.042,8324.107596016955,0,,False,11.67894790171951
14,2026-07-20,6,KX1U,DN70,40.479,-105.042,VK3KHZ,QF22,-37.771,145.292,14107.030652767178,0,,False,4.273602939152436
14,2026-07-20,6,AF6RF,DM03,33.479,-119.042,N7QXB,DN40,40.688,-111.792,1026.885162352723,0,,False,31.20365069125382
14,2026-07-20,6,KC9EOP,EN54,44.146,-88.458,WW6D,CM88,38.438,-122.708,2908.731408586774,0,,False,52.985012354596165
14,2026-07-20,6,AJ8S,EM89,39.812,-83.875,F5178SWL,JN37,47.521,6.875,6923.246118326351,0,,False,19.305259605783366
14,2026-07-20,6,N1XAU,FM18,38.479,-77.042,PA0SLT/4,JO33,53.271,6.875,6310.189856285646,0,,False,26.294183677627935
14,2026-07-20,6,2E0FDM,IO81,51.479,-3.042,HB9FZG,JN37,47.521,7.625,885.9417390762552,0,,False,70.6519608174761
14,2026-07-20,6,W7BJH,CN84,44.979,-123.042,VE4DRK,EN19,49.854,-97.042,2018.5623816609325,0,,False,50.5519676069156
14,2026-07-20,6,K0ESQ,BP51,61.562,-149.292,N0HAQ,OL62,22.354,113.625,8198.642508338082,0,,False,45.483833464269566
14,2026-07-20,6,IZ5MMH,JN53,43.479,10.958,OE1ELW/8,JN66,46.604,13.458,399.1069022361959,0,,False,64.9284725381237
14,2026-07-20,6,WA1KPD/C,FN41,41.979,-70.625,OE3GBB/P,JN87,47.688,16.042,6495.860061975475,0,,False,30.14849201453943
14,2026-07-20,6,W2VET,EM64,34.479,-87.042,W3MLM,DN70,40.562,-105.042,1721.4176956069912,0,,False,42.720034907971026
14,2026-07-20,6,I0NAA,JN63,43.104,12.542,G0MQW,IO91,51.479,-0.958,1375.8514709193137,0,,False,80.3469247064074
14,2026-07-20,6,KG6VGL,CM99,39.479,-121.042,F4VTQ/U,JN28,48.979,5.708,8876.634690246476,0,,False,8.40393135269079
14,2026-07-20,6,W1WKL,EM13,33.021,-96.792,AF7KR,DM45,35.271,-111.708,1393.8607285972928,0,,False,36.774728005521766
14,2026-07-20,6,0K6GJR,RP91,61.479,178.958,PA0MLC,JO31,51.938,6.042,7388.082084229904,0,,False,50.96706376257387
14,2026-07-20,6,KE6VNI,EN72,42.479,-85.042,EU1ZVV,KO33,53.729,27.875,7561.585289948799,0,,False,27.676481189071676
14,2026-07-20,6,OZ9QV,JO65,55.646,12.208,KA7OEI-9,DN40,40.604,-111.958,8088.402211640324,0,,False,14.147611799941384
14,2026-07-20,6,OO4OCG,QL39,29.479,146.958,VE4FEB,EN19,49.896,-97.042,9173.30214915933,0,,False,15.37896387935636
14,2026-07-20,6,HB9AK,JN36,46.896,7.292,VY0ERC,ER60,80.062,-86.375,4963.006278650483,0,,False,52.990833759336276
14,2026-07-20,6,ZS6BQQ,KG34,-25.938,27.958,W4KEL,FM08,38.146,-78.542,13132.236831694774,0,,False,8.63289123398863
14,2026-07-20,6,M1DQK,IB80,-79.521,-3.042,G0KTN,IO81,51.354,-2.375,14552.700871601532,0,,False,22.455409146252084
14,2026-07-20,6,WF1L/B,FM29,39.104,-75.542,N4TTN,FM05,35.521,-78.708,486.8789643097307,0,,False,21.941113556362577
14,2026-07-20,6,EA3ABN,JN11,41.479,2.958,OZ1BHI,JO65,55.688,12.375,1721.494036190798,0,,False,86.66570841430503
14,2026-07-20,6,AE0GQ,DM79,39.646,-104.792,F5178SWL,JN37,47.521,6.875,8208.891745669755,0,,False,11.423701611970051
14,2026-07-20,6,M0PVB,IO91,51.479,-1.042,DG3SDK,JN48,48.729,9.292,797.0481416551584,0,,False,69.66925999323274
14,2026-07-20,6,G8ORM,IO93,53.854,-1.792,G4MRS,JO02,52.479,0.958,238.67704597173665,0,,False,59.58039609945749
14,2026-07-20,6,M1TZR,IO83,53.438,-2.125,IU0OQM,JN62,42.479,12.958,1650.5453078965934,0,,False,84.93017029228068
14,2026-07-20,6,AE9J,EM69,39.771,-86.542,DK8JP/1,JO31,51.438,6.542,6858.160817613853,0,,False,19.95181715820998
14,2026-07-20,6,VK2QQ,QF56,-33.896,150.958,SQ6XL,JO80,50.646,16.708,15899.495942620057,0,,False,49.97849020155724
14,2026-07-20,6,ZR1WT,KF16,-33.979,22.542,N8HKU,EN82,42.188,-83.625,13690.433144096676,0,,False,5.330379690633833
14,2026-07-20,6,W4MGA,FM17,37.479,-77.042,JO55HI,JO55,55.354,10.625,6531.4452086353895,0,,False,26.588676337863514
14,2026-07-20,6,N9OG,EM28,38.479,-95.042,IW0RQJ,JN63,43.021,12.625,8392.252039418312,0,,False,13.492362849313558
14,2026-07-20,6,EK1RR,LN20,40.479,44.958,AK8DF,EN91,41.771,-80.958,9371.483115489244,0,,False,31.14502608920825
14,2026-07-20,6,DC6ZK,JO52,52.479,10.958,W1CK,DM13,33.188,-117.292,9250.186502564518,0,,False,9.061229289574932
14,2026-07-20,6,DL3AAV,JO52,52.479,10.958,WB7ABP,CM88,38.438,-122.792,8963.31489438084,0,,False,9.664067365327849
14,2026-07-20,6,W4SSC,FM18,38.938,-77.375,DG1NDE,JO50,50.312,11.292,6707.01731858321,0,,False,24.589357480250946
14,2026-07-20,6,K6VDU,CM98,38.438,-121.375,DL6OW-WTM,JO33,53.604,7.708,8676.602795781057,0,,False,9.75405629283769
14,2026-07-20,6,N4CEI,DM13,33.021,-117.042,KM0R,DM43,33.312,-111.625,505.1916667544548,0,,False,21.41701221613346
14,2026-07-20,6,DH1NAI,JO50,50.479,10.958,PA0SLT/4,JO33,53.271,6.875,418.1349831669812,0,,False,64.62732471826986
14,2026-07-20,6,MW2PLB,HM21,31.479,-35.042,OK1HRA,JO60,50.021,13.875,4505.149847384495,0,,False,66.50987568138468
14,2026-07-20,6,WA6RSV,DM14,34.479,-117.042,KD2LZI,FN22,42.812,-74.208,3790.393122669864,0,,False,44.2878569972476
14,2026-07-20,6,ZL1MGA,RF81,-38.521,176.958,F4VTQ/U,JN28,48.979,5.708,18658.385874264302,0,,False,49.96572363654553
14,2026-07-20,6,CS5TRG,IN50,40.479,-9.042,PA0590SWL,JO20,50.896,5.958,1637.0076194197177,0,,False,82.10027820326172
14,2026-07-20,6,VK6HQ,OF87,-32.104,116.042,K6VDU,CM98,38.438,-121.375,14838.7898098698,0,,False,22.605606204651494
14,2026-07-20,6,K0ESQ,BP51,61.562,-149.292,2E0SIO,IO91,51.354,-0.542,7157.817031026068,0,,False,14.530549253519604
14,2026-07-20,6,VK3TFH,QF11,-38.396,142.208,E28AC,OK06,16.771,100.458,7519.827912439879,0,,False,50.195927619814576
14,2026-07-20,6,VA7RTL,CN89,49.479,-123.042,DL4RU,JN69,49.729,12.208,8187.960393956658,0,,False,12.872477608668703
14,2026-07-20,6,G3XML,IO93,53.604,-1.792,WB6CXC/7,CN88,48.562,-123.125,7391.100565837705,0,,False,12.530703977923915
14,2026-07-20,6,VK6GHZ,OF87,-32.229,116.042,DH2WS,JO30,50.729,7.458,13976.970740847908,0,,False,49.929085654342195
14,2026-07-20,6,KG5VSR,EM12,32.854,-96.708,HB9VQQ/KE,JN47,47.312,8.875,8425.571473587032,0,,False,11.615783064400143
14,2026-07-20,6,Q83KWZ,QH43,-16.521,148.958,ES4O,KO39,59.104,26.292,13415.134555344586,0,,False,49.99137594292535
14,2026-07-20,6,VA7AEL,CN89,49.479,-123.042,VK7PLT,QE37,-42.854,147.375,13443.519356159975,0,,False,8.667312880694888
14,2026-07-20,6,WB6YRW,CM97,37.479,-121.042,N8FGV,FM19,39.104,-76.958,3813.5729484867225,0,,False,43.8827128504321
14,2026-07-20,6,L82KVK,GI15,-4.521,-57.042,ND7M,DM16,36.229,-116.042,7609.44889687369,0,,False,1.1010109323472972
14,2026-07-20,6,DU1EV,PK04,14.479,120.958,W1CK-1,DM13,33.188,-117.292,11878.933609145432,0,,False,27.028375409936555
14,2026-07-20,6,M6XOF,IO91,51.479,-1.042,KM3T-3,FN42,42.812,-71.625,5212.309408945034,0,,False,38.542391183824044
14,2026-07-20,6,W7GRX,DM43,33.521,-111.958,OE9AZH,JN47,47.229,9.625,9312.452256135455,0,,False,8.46665660405938
14,2026-07-20,6,G6CKK,JO01,51.396,0.458,G4LEN,IO81,51.812,-2.292,195.46038352734976,0,,False,58.675430795395435
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,EA7URA,IM76,36.146,-5.458,1952.0549787486923,0,,False,88.50639717283535
14,2026-07-20,6,YH8F,IN44,44.479,-11.042,N3EYQ,FN21,41.896,-74.042,4986.730555693439,0,,False,35.524839100787545
14,2026-07-20,6,YO7COV,KN14,44.312,23.792,OH5LIZ,KP30,60.854,26.792,1850.0435762085365,0,,False,91.18320398618938
