band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked
14,2026-07-20,18,OH6OHX,KP03,63.146,21.625,ON3GS,JO20,50.854,4.125,1718.0,2,-22.5,True
14,2026-07-20,18,N0LUF,DM78,38.771,-104.708,KPH,CM88,38.104,-122.958,1589.0,2,2.5,True
14,2026-07-20,18,VE6KP,DO32,52.771,-113.125,AK6RI-1,CM87,37.354,-122.042,1848.0,3,-14.333333333333334,True
14,2026-07-20,18,KF0VR,DM78,38.479,-105.042,KD9LVX,EN70,40.479,-85.042,1727.0,6,-19.0,True
14,2026-07-20,18,G0GHL,IO82,52.479,-3.042,GM4HYG,IO87,57.646,-3.292,575.0,1,0.0,True
14,2026-07-20,18,AC9YY,EN51,41.479,-89.042,WA5DJJ,DM62,32.312,-106.708,1867.0,2,-23.0,True
14,2026-07-20,18,AA9UC,EM48,38.479,-91.042,KX4AZ/T,EN74,44.104,-85.458,780.0,3,-7.666666666666667,True
14,2026-07-20,18,G0CIU,IO90,50.479,-1.042,PD1EG-KI,JO22,52.104,4.458,423.0,2,-22.5,True
14,2026-07-20,18,F1JSC,JN03,43.188,0.542,SV1BTL,KM18,38.021,23.792,2038.0,1,-16.0,True
14,2026-07-20,18,G4LEN,IO81,51.812,-2.292,HB9DSE,JN37,47.062,7.875,904.0,1,-5.0,True
14,2026-07-20,18,G4HSB,IO94,54.479,-1.042,KE8VOX,EN81,41.396,-82.458,5882.0,1,-14.0,True
14,2026-07-20,18,NA0F,EN37,47.479,-93.042,VE3NM,FN14,44.479,-77.042,1278.0,1,-21.0,True
14,2026-07-20,18,N5JUJ,EM32,32.188,-92.542,KE8MYP,EM79,39.354,-84.375,1084.0,3,-18.333333333333332,True
14,2026-07-20,18,OE7GMT,JN57,47.479,10.958,OK2IP,JN89,49.229,16.375,445.0,1,-14.0,True
14,2026-07-20,18,2E0DLC,IO93,53.479,-1.042,DL4XJ,JO42,52.562,9.708,726.0,2,-18.5,True
14,2026-07-20,18,SM3ESX,JP82,62.479,16.958,HB9VQQ/RE,JN47,47.312,8.875,1761.0,1,-15.0,True
14,2026-07-20,18,G4HSB,IO94,54.479,-1.042,KB8VUC,EN72,42.729,-85.625,5967.0,4,-25.0,True
14,2026-07-20,18,W6TOM,CM87,37.688,-122.125,KD7HGL,CN87,47.771,-122.375,1121.0,2,-8.5,True
14,2026-07-20,18,M0XMP,JO02,52.479,0.958,PA0SLT/5,JO33,53.271,6.875,407.0,1,-10.0,True
14,2026-07-20,18,VE3NM,FN14,44.479,-77.042,AF7KR,DM45,35.271,-111.708,3103.0,6,-23.0,True
14,2026-07-20,18,WA3ITR,FN42,42.479,-71.042,K8BMZ,EN74,44.729,-85.542,1192.0,12,-19.5,True
14,2026-07-20,18,SM4GTV,JP70,60.146,14.958,TA4/G8SCU,KM56,36.604,31.792,2879.0,2,-15.5,True
14,2026-07-20,18,CU8/NU6F,HM49,39.438,-31.125,EA3IOT,JN11,41.646,2.375,2824.0,1,-11.0,True
14,2026-07-20,18,DC6ZK,JO52,52.479,10.958,HB9VQQ/RS,JN47,47.312,8.875,594.0,2,-9.5,True
14,2026-07-20,18,IK3OTW,JN66,46.104,12.042,DG1ATN,JO50,50.688,10.875,517.0,1,-25.0,True
14,2026-07-20,18,W0NKA,EN35,45.021,-92.875,NT1D,FN42,42.479,-71.625,1725.0,3,-25.666666666666668,True
14,2026-07-20,18,OH2GAX,KP20,60.271,24.792,DL0MZ,JN49,49.896,8.042,1562.0,1,-19.0,True
14,2026-07-20,18,SM4GTV,JP70,60.146,14.958,EC1CS,IN62,42.354,-7.875,2511.0,5,-17.6,True
14,2026-07-20,18,N0LUF,DM78,38.771,-104.708,KK4NLK,EM84,34.229,-83.875,1925.0,1,-13.0,True
14,2026-07-20,18,DL6OBU,JO43,53.479,8.958,EA8-DF4UE,IL38,28.646,-13.875,3328.0,1,-20.0,True
14,2026-07-20,18,SM4HVP,JP70,60.146,15.208,OH6BG,KP03,63.021,21.375,456.0,8,2.75,True
14,2026-07-20,18,KC1LNQ,FN42,42.479,-71.042,VE6JY,DO33,53.729,-112.792,3285.0,2,-13.5,True
14,2026-07-20,18,M0HNK,IO81,51.479,-3.042,PB1A,JO22,52.479,4.958,559.0,1,-12.0,True
14,2026-07-20,18,KI5MQY,EM13,33.021,-96.625,AJ8S,EM89,39.812,-83.875,1366.0,1,-31.0,True
14,2026-07-20,18,AI7NO,EO80,50.479,-83.042,KZ4IK,FM08,38.354,-78.208,1401.0,1,-16.0,True
14,2026-07-20,18,K7ZIN,DN36,46.479,-113.042,WA2N,EM85,35.479,-83.042,2777.0,6,-15.0,True
14,2026-07-20,18,KK7SB,DN40,40.604,-111.792,W7WKR-2,CN98,48.354,-120.708,1113.0,10,-22.0,True
14,2026-07-20,18,YO6KXQ,KN25,45.646,25.625,F4VTQ/M,JN28,48.979,5.708,1542.0,2,-19.5,True
14,2026-07-20,18,PA3BKB,JO21,51.812,4.958,OE9TAV,JN47,47.438,9.625,591.0,1,-19.0,True
14,2026-07-20,18,OK1BF,JO70,50.062,15.708,SA6BSS/HL,JO68,58.104,13.542,905.0,6,-16.5,True
14,2026-07-20,18,K0PCG,EN31,41.479,-93.042,WA2N,EM85,35.479,-83.042,1095.0,6,-13.833333333333334,True
14,2026-07-20,18,GX2PLX,JO02,52.479,0.958,DG3SDK,JN48,48.729,9.292,720.0,1,4.0,True
14,2026-07-20,18,G8LIK,IO93,53.479,-1.042,EA8BFK,IL38,28.604,-13.875,2957.0,15,-9.6,True
14,2026-07-20,18,K5XL,EM12,32.646,-97.125,KD9NYE,EN50,40.729,-89.625,1119.0,2,-11.0,True
14,2026-07-20,18,G6PSZ,IO82,52.479,-3.042,HB9VQQ/RE,JN47,47.312,8.875,1027.0,3,-8.333333333333334,True
14,2026-07-20,18,AC3AU,DI93,-6.521,-101.042,KFS/SE,CM87,37.396,-122.375,5362.0,5,-20.6,True
14,2026-07-20,18,G4HSB,IO94,54.479,-1.042,N3EYQ,FN21,41.896,-74.042,5330.0,2,-19.5,True
14,2026-07-20,18,Q62PRN,JM30,30.479,6.958,GM0DHD,IO85,55.938,-3.458,2947.0,1,-20.0,True
14,2026-07-20,18,DG6RCH,JN68,48.646,12.625,EA8-DF4UE,IL38,28.646,-13.875,3170.0,2,-26.5,True
14,2026-07-20,18,G4GCI,IO90,50.854,-1.458,SM7IUN,JO65,55.729,13.042,1103.0,2,-4.5,True
14,2026-07-20,18,G1FXB,IO91,51.479,-1.042,DK8JP/1,JO31,51.438,6.542,525.0,1,-14.0,True
14,2026-07-20,18,Q32PLJ,PQ31,71.479,126.958,HB9VQQ/RS,JN47,47.312,8.875,7538.5,2,-18.0,True
14,2026-07-20,18,DF1VB,JO31,51.479,6.958,OE3GBB/P,JN87,47.688,16.042,778.0,4,-10.75,True
14,2026-07-20,18,G4UJS,IO82,52.896,-2.708,HB9AK,JN36,46.896,7.292,977.0,1,-6.0,True
14,2026-07-20,18,M0SAS,IO82,52.479,-3.042,DG7LAN,JO43,53.688,9.625,855.0,1,-16.0,True
14,2026-07-20,18,WB8SCG,FM17,37.479,-77.042,K4DDI,EL95,25.979,-80.292,1315.0,1,-14.0,True
14,2026-07-20,18,G8LIK,IO93,53.479,-1.042,DL0BR/1,JO43,53.062,8.792,655.0,6,-12.833333333333334,True
14,2026-07-20,18,K5NAV,DM55,35.479,-109.042,KD7HGL,CN87,47.771,-122.375,1754.0,5,-19.4,True
14,2026-07-20,18,VE6KP,DO32,52.771,-113.125,KF6ZEO,CM87,37.729,-122.458,1822.0,2,-20.5,True
14,2026-07-20,18,G6PSZ,IO82,52.479,-3.042,DL2ZZ,JO31,51.604,6.958,690.0,3,-11.333333333333334,True
14,2026-07-20,18,R2BIY,KO85,55.604,37.625,ES2RR,KO29,59.271,24.625,876.0,1,-9.0,True
14,2026-07-20,18,PA2W,JO22,52.229,4.958,DL0PTB,JO52,52.312,10.458,374.0,1,-3.0,True
14,2026-07-20,18,ES2RR,KO29,59.271,24.625,CU8/NU6F,HM49,39.438,-31.125,4427.0,1,-27.0,True
14,2026-07-20,18,LU4HH,FF78,-31.521,-65.042,LU5HBX,FF78,-31.396,-64.208,80.0,6,-12.666666666666666,True
14,2026-07-20,18,W9VW,EM79,39.812,-85.708,W4KEL,FM08,38.146,-78.542,646.0,1,1.0,True
14,2026-07-20,18,EA5JTT,IM99,39.479,-0.375,G4ZFQ,IO90,50.729,-1.292,1253.0,1,-28.0,True
14,2026-07-20,18,KB4W,EM96,36.479,-81.042,N5MN,EM10,30.729,-97.708,1668.0,2,-25.5,True
14,2026-07-20,18,AB0VZ,DM79,39.479,-105.042,N5CSC,EL09,29.396,-98.292,1280.0,3,-11.666666666666666,True
14,2026-07-20,18,N0TMH,EM29,39.271,-94.542,VE2DPF,FN35,45.021,-73.792,1820.0,2,-13.5,True
14,2026-07-20,18,K7ZIN,DN36,46.479,-113.042,VE6JY,DO33,53.729,-112.792,806.0,6,-24.5,True
14,2026-07-20,18,SH6RJW,JO67,57.479,12.958,G3VGZ,IO94,54.521,-1.292,943.0,1,-14.0,True
14,2026-07-20,18,DB2OM,JO52,52.021,10.125,PA0RDT,JO11,51.521,3.625,451.0,5,-7.0,True
14,2026-07-20,18,DM5CS,JO30,50.479,6.958,EI4HQ,IO51,51.854,-8.292,1072.0,2,-18.0,True
14,2026-07-20,18,DL3AAV,JO52,52.479,10.958,YL3LJ,KO26,56.729,25.458,1044.0,2,-18.5,True
14,2026-07-20,18,DK6IT,JO62,52.438,13.375,HB9HXZ,JN47,47.438,8.125,671.0,2,-20.5,True
14,2026-07-20,18,KN4UCR,FN54,44.854,-68.792,AC0G,EM38,38.938,-92.125,2032.0,5,-26.2,True
14,2026-07-20,18,K5ZAK,EL09,29.479,-99.042,KM4MZA,EM78,38.188,-84.625,1643.0,1,-17.0,True
14,2026-07-20,18,2E0XZZ,IO92,52.479,-1.042,PA0MLC,JO31,51.938,6.042,486.0,2,-20.5,True
14,2026-07-20,18,OK2SAM,JN99,49.479,18.958,G7ELK,IO90,50.896,-1.208,1440.0,1,-20.0,True
14,2026-07-20,18,M0TLJ,IO94,54.188,-1.042,DK6UG,JN49,49.521,8.208,819.0,1,-22.0,True
14,2026-07-20,18,G8NMK,IO94,54.479,-1.042,DL2ZZ,JO31,51.604,6.958,623.0,1,-24.0,True
14,2026-07-20,18,K5NAV,DM55,35.479,-109.042,KFS/OMNI,CM87,37.396,-122.375,1211.0,5,-13.2,True
14,2026-07-20,18,DL6NL,JO50,50.062,10.208,HA5GB,JN97,47.021,18.125,673.0,7,-15.714285714285714,True
14,2026-07-20,18,DL2HBJ,JO64,54.479,12.958,OE6PWD,JN77,47.062,15.458,843.0,1,-18.0,True
14,2026-07-20,18,G7KIA,IO93,53.812,-1.625,PB2GT,JO22,52.146,5.458,509.0,1,-7.0,True
14,2026-07-20,18,QX8WYZ,EM48,38.479,-91.042,KD2OM,FN12,42.979,-77.458,1247.0,1,-27.0,True
14,2026-07-20,18,SM7XGC,JO65,55.646,13.458,G7ELK,IO90,50.896,-1.208,1106.0,8,-22.625,True
14,2026-07-20,18,N0TMH,EM29,39.271,-94.542,N6GN4,DN70,40.479,-105.042,905.0,2,-18.5,True
14,2026-07-20,18,N0LUF,DM78,38.771,-104.708,KD0TBA,DN81,41.062,-103.042,292.0,1,-15.0,True
14,2026-07-20,18,M0WMG,IO95,55.021,-1.625,G2YT,IO91,51.896,-0.208,360.0,2,3.0,True
14,2026-07-20,18,WG4S,EM83,33.479,-83.042,W8COE,EN80,40.146,-82.958,741.0,3,-19.0,True
14,2026-07-20,18,IZ1MHY,JN54,44.104,10.042,LA3FY/2,JP40,60.396,8.458,1815.0,2,-16.5,True
14,2026-07-20,18,K7TR,CN88,48.104,-122.125,VE6JY,DO33,53.729,-112.792,904.0,1,-27.0,True
14,2026-07-20,18,HB9RAX,JN37,47.479,6.958,IW0RQH,JN62,42.938,12.708,676.0,9,-23.444444444444443,True
14,2026-07-20,18,G6WZA,IO80,50.896,-2.958,DC1SAF,JN48,48.521,8.958,896.0,6,-12.666666666666666,True
14,2026-07-20,18,VE3VOG,EN82,42.354,-82.958,VA3ROM,EN58,48.438,-89.208,833.0,2,-19.5,True
14,2026-07-20,18,IU1FIG,JN44,44.479,8.958,SQ2WB,JO92,52.771,18.375,1151.0,2,-23.5,True
14,2026-07-20,18,KE8MYP,EM79,39.354,-84.375,K4KDJ-15,EM97,37.229,-80.458,415.0,1,-17.0,True
14,2026-07-20,18,NA0F,EN37,47.479,-93.042,K4KDJ-15,EM97,37.229,-80.458,1535.0,2,-12.0,True
14,2026-07-20,18,KH2R,FN21,41.479,-75.042,K6VZK,DM13,33.312,-116.875,3767.0,8,-20.625,True
14,2026-07-20,18,EA6ALL,JM19,39.562,2.458,PA5KT-15,JO11,51.479,3.875,1330.0,3,-22.0,True
14,2026-07-20,18,N6UA,DN71,41.479,-105.042,KF0JCL,EN42,42.062,-91.625,1113.0,1,-18.0,True
14,2026-07-20,18,GM7FIE,IO85,55.979,-3.292,M8GTD,IO70,50.271,-5.208,647.0,2,-19.0,True
14,2026-07-20,18,PH9K,JO33,53.229,6.542,G4MSA,IO90,50.854,-1.958,638.0,5,-6.4,True
14,2026-07-20,18,VY2WTF,FN86,46.062,-62.875,OZ7IT,JO65,55.229,12.292,5131.0,1,-5.0,True
14,2026-07-20,18,078GXQ,FR78,88.479,-65.042,AC1UZ,FN43,43.562,-70.458,4995.0,1,-16.0,True
14,2026-07-20,18,DL7ATE,JN68,48.479,12.958,UR4URQ,KO40,50.854,29.542,1220.0,1,-14.0,True
14,2026-07-20,18,M1EBU,IO90,50.979,-0.125,F4VTQ/M,JN28,48.979,5.708,473.0,1,-21.0,True
14,2026-07-20,18,I0NAA,JN63,43.104,12.542,OE3GBB/Q,JN87,47.688,16.042,578.0,1,-28.0,True
14,2026-07-20,18,PD2LEO,JO21,51.729,5.875,DB0BNL,JO43,53.188,8.708,251.0,1,7.0,True
14,2026-07-20,18,N5CSC,EL09,29.396,-98.292,W7GAJ,DM37,37.021,-113.625,1656.0,1,-27.0,True
14,2026-07-20,18,K0ED,CM97,37.688,-121.875,KB7SVP/SDR5,DN07,47.938,-119.792,1152.0,4,-17.25,True
14,2026-07-20,18,OK1BF,JO70,50.062,15.708,HB9RYZ,JN47,47.021,8.542,626.0,2,-14.0,True
14,2026-07-20,18,M0JLJ,JO01,51.479,0.958,I0UVN,JN61,41.479,13.125,1447.0,17,-13.941176470588236,True
14,2026-07-20,18,KF0VR,DM78,38.479,-105.042,N0KAM,DN84,44.021,-103.375,632.0,2,-27.0,True
14,2026-07-20,18,EA1LC,IN53,43.354,-8.458,PB1A,JO22,52.479,4.958,1420.0,4,-18.5,True
14,2026-07-20,18,N3CX,FN11,41.479,-77.042,W8COE,EN80,40.146,-82.958,519.0,3,-16.666666666666668,True
14,2026-07-20,18,VE6EGN,DO23,53.188,-114.625,AD7U,CN88,48.479,-123.042,789.0,4,-19.5,True
14,2026-07-20,18,G3JKF,JO00,50.771,0.125,G4ZFQ,IO90,50.729,-1.292,100.0,3,-14.333333333333334,True
14,2026-07-20,18,G8MCD,IO91,51.771,-0.292,K3LR,EN91,41.188,-80.458,5933.0,2,-21.0,True
14,2026-07-20,18,VK4PK,QG62,-27.521,152.958,ZL2P,RE79,-40.938,175.625,2550.0,3,-10.333333333333334,True
14,2026-07-20,18,G4GCI,IO90,50.854,-1.458,OZ1TV,JO65,55.646,12.292,1056.0,1,-27.0,True
14,2026-07-20,18,E77BW,JN83,43.604,17.542,DG7SFI-2,JO54,54.146,10.375,1282.0,5,-16.4,True
14,2026-07-20,18,VE4GIL,EN19,49.812,-97.125,KV0S,EM38,38.896,-92.375,1271.0,1,-25.0,True
14,2026-07-20,18,GM0DHD,IO85,55.938,-3.458,TRCNET,KP13,63.812,23.125,1704.0,4,-19.5,True
14,2026-07-20,18,PD1RE,JO22,52.479,4.958,EC1CS,IN62,42.354,-7.875,1479.0,6,-17.666666666666668,True
14,2026-07-20,18,SM7WDL,JO76,56.479,14.958,IW0HRD,JN61,41.896,12.542,1631.0,4,-27.25,True
14,2026-07-20,18,G7GYP,IO82,52.021,-2.042,M7NXS,IO93,53.979,-1.042,228.0,1,-23.0,True
14,2026-07-20,18,GM4HYG,IO87,57.646,-3.292,M3XQM,IO90,50.854,-1.875,761.0,1,-27.0,True
14,2026-07-20,18,PA0PPW,JO21,51.479,4.958,EA8/DF4UE,IL38,28.646,-13.875,2983.0,6,-10.833333333333334,True
14,2026-07-20,18,MM0VIK,IP90,60.188,-1.125,OZ1BHI,JO65,55.688,12.375,938.0,1,-27.0,True
14,2026-07-20,18,G4UJS,IO82,52.896,-2.708,WA2TP,FN30,40.854,-73.042,5285.0,1,-20.0,True
14,2026-07-20,18,M6XOF,IO91,51.479,-1.042,F5AHD,JN37,47.604,7.458,749.0,1,-27.0,True
14,2026-07-20,18,SR8RJS,KN09,49.729,21.542,EA8/DF4UE,IL38,28.646,-13.875,3791.0,2,-20.0,True
14,2026-07-20,18,WA6ATI,DM14,34.062,-117.875,KPH2,CM88,38.104,-122.958,641.0,1,-20.0,True
14,2026-07-20,18,HB9RAX,JN37,47.479,6.958,G4ZJH,JO02,52.229,1.458,659.0,8,-25.875,True
14,2026-07-20,18,GI4LGP,IO74,54.604,-5.875,ON5HB,JO21,51.104,5.208,839.0,3,-16.0,True
14,2026-07-20,18,W0NKA,EN35,45.021,-92.875,KQ9RSS,EM59,39.854,-88.875,661.0,4,-7.5,True
14,2026-07-20,18,DL2HAD,JO53,53.896,10.875,PA5KT-15,JO11,51.479,3.875,543.0,4,-18.25,True
14,2026-07-20,18,EB1A,IN53,43.229,-8.375,DG8MAR,JN67,47.771,12.875,1725.0,3,-21.333333333333332,True
14,2026-07-20,18,2E0DLC,IO93,53.479,-1.042,GM0DHD,IO85,55.938,-3.458,314.0,3,-1.0,True
14,2026-07-20,18,K4RCC,EM85,35.354,-83.208,K4DDI,EL95,25.979,-80.292,1079.0,4,-19.0,True
14,2026-07-20,18,G3XML,IO93,53.604,-1.792,HB9VQQ/RE,JN47,47.312,8.875,1027.0,1,-22.0,True
14,2026-07-20,18,G4HSB,IO94,54.479,-1.042,K9IMM,EN52,42.896,-89.792,6195.0,7,-19.571428571428573,True
14,2026-07-20,18,G6CKK,JO01,51.396,0.458,DN9NOX,JN59,49.604,10.792,757.0,2,-18.0,True
14,2026-07-20,18,M0PVB,IO91,51.479,-1.042,OH3CUF,KP11,61.479,23.875,1872.0,1,-20.0,True
14,2026-07-20,18,GM8HHC,IO85,55.938,-3.208,SA6BSS/HL,JO68,58.104,13.542,1039.0,4,-12.25,True
14,2026-07-20,18,SM2OTU,KP16,66.729,23.208,OH3CUF,KP11,61.479,23.875,585.0,1,-18.0,True
14,2026-07-20,18,NE7H,CN85,45.479,-123.042,AD0RS,DM79,39.729,-105.042,1601.0,1,-17.0,True
14,2026-07-20,18,K0CFW,EN34,44.688,-92.792,AJ8S,EM89,39.812,-83.875,912.0,5,-26.0,True
14,2026-07-20,18,W8TMB,EN72,42.479,-85.042,VE4DRK,EN19,49.854,-97.042,1233.0,1,-28.0,True
14,2026-07-20,18,DG4NAA,JN59,49.479,10.958,WESSEX,IO80,50.729,-2.625,977.0,1,-15.0,True
14,2026-07-20,18,PA3AQR,JO20,50.938,5.958,M7LZT,IO83,53.521,-2.125,620.0,4,-20.0,True
14,2026-07-20,18,DL4XJ,JO42,52.562,9.708,M0WHU,JO01,51.562,0.708,625.0,1,-14.0,True
14,2026-07-20,18,W6TOM,CM87,37.688,-122.125,W1XP,FN42,42.604,-71.542,4270.0,2,-13.0,True
14,2026-07-20,18,G8MCD,IO91,51.771,-0.292,OH6BG,KP03,63.021,21.375,1786.0,14,-3.642857142857143,True
14,2026-07-20,18,PA4JAM,JO21,51.729,5.958,PD2LEO,JO21,51.729,5.875,6.0,1,-16.0,True
14,2026-07-20,18,N7DGL,DM53,33.479,-109.042,NI0K1,EN27,47.729,-95.208,1962.0,1,-24.0,True
14,2026-07-20,18,QG8QOT,CH61,-18.521,-127.042,M9PSY,IO86,56.021,-3.375,13773.0,1,-28.0,True
14,2026-07-20,18,K7FZO,CN97,47.479,-121.708,W0AY,DN26,46.479,-115.042,518.0,2,-13.5,True
14,2026-07-20,18,PA1WBU,JO21,51.479,4.958,DC1RDB,JN58,48.771,11.542,557.0,2,-19.0,True
14,2026-07-20,18,DH7WR,JO62,52.479,12.958,PD0OHW,JO33,53.104,6.958,409.0,1,-16.0,True
14,2026-07-20,18,G4LEN,IO81,51.812,-2.292,GM4DIJ,IO85,55.938,-3.292,463.0,1,-11.0,True
14,2026-07-20,18,OZ7IT,JO65,55.229,12.292,G4ZJH,JO02,52.229,1.458,786.0,1,-17.0,True
14,2026-07-20,18,W4LDT,EM63,33.854,-87.292,N6GN4,DN70,40.479,-105.042,1733.0,1,-17.0,True
14,2026-07-20,18,PC4T,JO22,52.604,4.708,DL0PF,JN68,48.562,13.458,763.0,4,-8.75,True
14,2026-07-20,18,N4CEI,DM13,33.021,-117.042,VE6KP,DO32,52.771,-113.125,2218.0,1,-16.0,True
14,2026-07-20,18,KF0VR,DM78,38.479,-105.042,K6VZK,DM13,33.312,-116.875,1209.0,9,-1.8888888888888888,True
14,2026-07-20,18,W6TOM,CM87,37.688,-122.125,VA3ROM-1,EN58,48.438,-89.208,2900.0,1,-17.0,True
14,2026-07-20,18,VE6KP,DO32,52.771,-113.125,AD7U,CN88,48.479,-123.042,846.0,2,-15.0,True
14,2026-07-20,18,PA3EDR/G,JO32,52.229,6.208,OE1ELW/8,JN66,46.604,13.458,815.0,1,-23.0,True
14,2026-07-20,18,DF1VB,JO31,51.479,6.958,HA5GB,JN97,47.021,18.125,949.0,3,-20.0,True
14,2026-07-20,18,TF3D,HP93,63.854,-21.042,GM4HYG,IO87,57.646,-3.292,1180.0,2,-23.5,True
14,2026-07-20,18,SM4GTV,JP70,60.146,14.958,M9PSY,IO86,56.021,-3.375,1166.0,3,-14.333333333333334,True
14,2026-07-20,18,G7KIA,IO93,53.812,-1.625,VO1CBL,GN37,47.562,-53.542,3638.0,2,-18.0,True
14,2026-07-20,18,DL4LL,JO54,54.479,10.958,G8ORM,IO93,53.854,-1.792,832.0,2,-3.0,True
14,2026-07-20,18,PA0MLC,JO31,51.938,6.042,W4KEL,FM08,38.146,-78.542,6433.0,1,-17.0,True
14,2026-07-20,18,SM4GTV,JP70,60.146,14.958,OH6BG,KP03,63.021,21.375,466.0,4,1.75,True
14,2026-07-20,18,DC6ZK,JO52,52.479,10.958,G4AHG,IO81,51.438,-2.792,948.0,2,-19.5,True
14,2026-07-20,18,AE7KH,CN85,45.479,-123.042,WD4ELG,FM06,36.188,-79.875,3727.0,1,-28.0,True
14,2026-07-20,18,G4GCI,IO90,50.854,-1.458,W3JFM,FM06,36.188,-79.625,6202.0,1,-28.0,True
14,2026-07-20,18,F1JSC,JN03,43.188,0.542,DL2ZZ,JO31,51.604,6.958,1052.0,1,-10.0,True
14,2026-07-20,18,N9NIC,EN55,45.979,-89.542,VE6JY,DO33,53.729,-112.792,1865.0,3,-7.333333333333333,True
14,2026-07-20,18,PA3SK,JO21,51.104,5.875,I0UVN,JN61,41.479,13.125,1205.0,1,-22.0,True
14,2026-07-20,18,ON4WS,JO20,50.479,4.958,N8VIM,FN42,42.688,-71.542,5647.0,4,-20.0,True
14,2026-07-20,18,NK0Z,EM18,38.479,-97.042,WA2TP,FN30,40.854,-73.042,2065.0,1,-16.0,True
14,2026-07-20,18,VE3YRK,GO56,56.479,-49.042,G0KTN,IO81,51.354,-2.375,3047.0,1,-24.0,True
14,2026-07-20,18,HB9AR,JN36,46.188,6.125,OE3GBB/Q,JN87,47.688,16.042,771.0,2,-13.0,True
14,2026-07-20,18,G4HJE,JO01,51.479,0.958,DF8OE,JO42,52.729,8.792,552.0,2,-25.5,True
14,2026-07-20,18,N0TMH,EM29,39.271,-94.542,WA3VPZ,FM19,39.562,-77.125,1494.0,3,-10.333333333333334,True
14,2026-07-20,18,PA2PGU,JO32,52.479,6.958,SP8MK,KO11,51.312,22.875,1098.0,1,-27.0,True
14,2026-07-20,18,VY2WTF,FN86,46.062,-62.875,WB9DLT,EN53,43.396,-88.208,2014.0,1,-26.0,True
14,2026-07-20,18,HB9AR,JN36,46.188,6.125,GB0PSC,IO92,52.021,-0.125,792.0,2,-5.5,True
14,2026-07-20,18,K5XL,EM12,32.646,-97.125,W1CLM,EN50,40.104,-88.292,1145.0,1,-19.0,True
14,2026-07-20,18,EA3AGU,JN01,41.729,1.792,ON5KQ,JO10,50.771,3.208,1011.0,5,-3.2,True
14,2026-07-20,18,ON4LUK,JO11,51.479,2.958,DC7TO,JO62,52.438,13.375,721.0,2,-27.0,True
14,2026-07-20,18,LA9RKA/D,JP65,65.896,13.792,MW7SIF,IO72,52.604,-4.125,1781.0,2,-24.5,True
14,2026-07-20,18,M0NIF,IO90,50.979,-1.375,OZ7IT,JO65,55.229,12.292,1025.0,3,-11.0,True
14,2026-07-20,18,WA3ITR,FN42,42.479,-71.042,N8HKU,EN82,42.188,-83.625,1034.0,2,-21.5,True
14,2026-07-20,18,DL4LL,JO54,54.479,10.958,G7KZA,IO92,52.479,-1.042,823.0,3,-17.333333333333332,True
14,2026-07-20,18,WB9UOM,EM79,39.479,-85.042,WA3VPZ,FM19,39.562,-77.125,679.0,5,-14.8,True
14,2026-07-20,18,G0GHL,IO82,52.479,-3.042,SA6BSS/HL,JO68,58.104,13.542,1217.0,2,-15.0,True
14,2026-07-20,18,KH6EJ,BK29,19.479,-155.042,WB6CXC/7,CN88,48.562,-123.125,4312.0,1,-29.0,True
14,2026-07-20,18,SR8RJS,KN09,49.729,21.542,CU8/NU6F,HM49,39.438,-31.125,4231.0,1,-22.0,True
14,2026-07-20,18,2E0DLC,IO93,53.479,-1.042,DK0KK,JO30,50.438,6.458,615.0,2,-28.0,True
14,2026-07-20,18,UA1ZFG,KO46,56.479,28.958,OE3GBB,JN87,47.688,16.042,1313.0,2,-18.5,True
14,2026-07-20,18,N3CX,FN11,41.479,-77.042,AC0G/ND,EN16,46.896,-96.792,1680.0,1,-28.0,True
14,2026-07-20,18,W4EO,FM29,39.479,-75.042,W4KEL,FM08,38.146,-78.542,338.0,2,0.0,True
14,2026-07-20,18,WA6ATI,DM14,34.062,-117.875,WB6CXC/7,CN88,48.562,-123.125,1670.0,3,-16.0,True
14,2026-07-20,18,AB0VZ,DM79,39.479,-105.042,KQ2Y,FN31,41.562,-73.458,2665.0,2,-19.5,True
14,2026-07-20,18,TF3D,HP93,63.854,-21.042,KC2STA4,FN22,42.479,-75.042,4129.0,1,-27.0,True
14,2026-07-20,18,R2BIY,KO85,55.604,37.625,EI4HQ,IO51,51.854,-8.292,2993.0,2,-15.5,True
14,2026-07-20,18,KD6EKQ,DM12,32.854,-117.208,W7WKR-1,CN97,47.479,-121.042,1658.0,2,-26.5,True
14,2026-07-20,18,N6RY,DM33,33.646,-112.458,AE6RQ,CM97,37.229,-121.875,941.0,1,-25.0,True
14,2026-07-20,18,YO6KXQ,KN25,45.646,25.625,DL0BR/1,JO43,53.062,8.792,1466.0,2,-15.0,True
14,2026-07-20,18,W4SSC,FM18,38.938,-77.375,KM3T-3,FN42,42.812,-71.625,647.0,1,-16.0,True
14,2026-07-20,18,EA6ALL,JM19,39.562,2.458,OE9TAV,JN47,47.438,9.625,1048.0,4,-11.75,True
14,2026-07-20,18,G0GHL,IO82,52.479,-3.042,FSWL117,JN05,45.146,0.958,866.0,2,-19.5,True
